name,type,start_time,duration,"data"
"bidirectionalExtensionBoard","data",0.00104,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.0052115,0.00395825,0x08
"bidirectionalExtensionBoard","data",0.00938325,0.00395825,0x61
"bidirectionalExtensionBoard","data",0.01355525,0.00395825,0x1E
"bidirectionalExtensionBoard","data",0.017731,0.00395825,0x72
"bidirectionalExtensionBoard","data",0.02190275,0.00395825,0xAD
"bidirectionalExtensionBoard","data",0.02607475,0.00395825,0xB3
"bidirectionalExtensionBoard","data",0.0302465,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.034422,0.00395825,0x35
"bidirectionalExtensionBoard","data",0.038594,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.04276575,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.0469375,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.05110875,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.05528075,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.05945225,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.06362325,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.06779475,0.00395825,0xB8
"bidirectionalExtensionBoard","data",0.071966,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.0761375,0.00395825,0xEF
"bidirectionalExtensionBoard","data",0.8232725,0.00395825,0xAA
"bidirectionalExtensionBoard","data",0.82743925,0.00395825,0xBC
"bidirectionalExtensionBoard","data",0.8316055,0.00395825,0x22
"bidirectionalExtensionBoard","data",0.8357725,0.00395825,0xAC
"bidirectionalExtensionBoard","data",0.83993875,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.84410575,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.84827225,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8524385,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.8566045,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.86077125,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.86493775,0.00395825,0x03
"bidirectionalExtensionBoard","data",0.86910375,0.00395825,0x41
"bidirectionalExtensionBoard","data",0.8732705,0.00395825,0x81
"bidirectionalExtensionBoard","data",0.87743675,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.88160275,0.00395825,0xFF
"bidirectionalExtensionBoard","data",0.885769,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.889935,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.894101,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.89826725,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.902443,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.906611,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.91077725,0.00395825,0x00
"bidirectionalExtensionBoard","data",0.9149435,0.00395825,0x00
