name,type,start_time,duration,"data"
"mainboardBlue","data",53.0432905,0.0009895,0xDE
"mainboardBlue","data",53.04434375,0.0009895,0x08
"mainboardBlue","data",53.04539375,0.0009895,0x2E
"mainboardBlue","data",53.04644375,0.0009895,0x09
"mainboardBlue","data",53.04749375,0.0009895,0x8A
"mainboardBlue","data",53.04854375,0.0009895,0x02
"mainboardBlue","data",53.0495935,0.0009895,0xEA
"mainboardBlue","data",53.05064475,0.0009895,0x01
"mainboardBlue","data",53.05169475,0.0009895,0x24
"mainboardBlue","data",53.05274475,0.0009895,0x00
"mainboardBlue","data",53.05379475,0.0009895,0x5A
"mainboardBlue","data",53.054845,0.0009895,0x00
"mainboardBlue","data",53.055895,0.0009895,0x01
"mainboardBlue","data",53.056945,0.0009895,0xAA
"mainboardBlue","data",53.057995,0.0009895,0x03
"mainboardBlue","data",53.059045,0.0009895,0x00
"mainboardBlue","data",53.060099,0.0009895,0x00
"mainboardBlue","data",53.061149,0.0009895,0x00
"mainboardBlue","data",53.062199,0.0009895,0x00
"mainboardBlue","data",53.063249,0.0009895,0x00
"mainboardBlue","data",53.064306,0.0009895,0x00
"mainboardBlue","data",53.06535625,0.0009895,0x00
"mainboardBlue","data",53.06640625,0.0009895,0x00
"mainboardBlue","data",53.06745625,0.0009895,0x00
"mainboardBlue","data",53.06850625,0.0009895,0x01
"mainboardBlue","data",53.06956075,0.0009895,0x00
"mainboardBlue","data",53.07061075,0.0009895,0x00
"mainboardBlue","data",53.07166075,0.0009895,0x00
"mainboardBlue","data",53.07271075,0.0009895,0x00
"mainboardBlue","data",53.07376075,0.0009895,0x00
"mainboardBlue","data",53.07481075,0.0009895,0x00
"mainboardBlue","data",53.07586075,0.0009895,0x08
"mainboardBlue","data",53.07691075,0.0009895,0x00
"mainboardBlue","data",53.07796075,0.0009895,0x00
"mainboardBlue","data",53.07901075,0.0009895,0x72
"mainboardBlue","data",53.08006075,0.0009895,0xAD
"mainboardBlue","data",53.08111075,0.0009895,0xB3
"mainboardBlue","data",53.08216075,0.0009895,0x00
"mainboardBlue","data",53.08321075,0.0009895,0x01
"mainboardBlue","data",53.08426825,0.0009895,0x0D
"mainboardBlue","data",53.08531825,0.0009895,0x8B
"mainboardBlue","data",53.08636825,0.0009895,0x00
"mainboardBlue","data",53.08741825,0.0009895,0x00
"mainboardBlue","data",53.08846825,0.0009895,0x6E
"mainboardBlue","data",53.089518,0.0009895,0x00
"mainboardBlue","data",53.09056825,0.0009895,0x00
"mainboardBlue","data",53.09161825,0.0009895,0x00
"mainboardBlue","data",53.09266825,0.0009895,0x00
"mainboardBlue","data",53.0937185,0.0009895,0x00
"mainboardBlue","data",53.0947685,0.0009895,0x00
"mainboardBlue","data",53.0958185,0.0009895,0x00
"mainboardBlue","data",53.0968685,0.0009895,0x00
"mainboardBlue","data",53.0979185,0.0009895,0x00
"mainboardBlue","data",53.0989685,0.0009895,0x00
